gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,18,0,0,0,1,1,0,0,0,1,33.5,600.0,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,56,1,0,0,1,1,1,1,1,1,81.8,4534.45,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,1,20.0,40.9,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,35,1,1,1,0,1,0,0,0,1,59.6,2094.9,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,64,1,1,0,0,0,0,0,0,0,25.0,1584.8,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,15,1,1,1,0,1,0,0,0,1,84.35,1302.65,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,24,1,0,0,0,0,0,1,1,1,90.35,2238.5,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,55.55,55.55,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,70,1,0,1,0,0,1,1,1,0,75.35,5437.75,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,1,1,90.75,90.75,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1,4,1,1,0,1,0,0,1,0,0,89.6,365.65,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,39,1,0,0,0,0,1,0,1,0,59.3,2209.15,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,29,1,1,1,0,0,0,0,1,1,66.1,1912.15,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,14,1,0,0,0,0,0,0,0,0,18.8,255.55,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,61,1,1,1,0,1,1,1,1,0,86.45,5175.3,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,13,1,0,1,0,0,0,0,0,1,52.1,670.65,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,66,0,0,1,1,1,1,0,0,1,47.4,3177.25,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,2,0,0,0,0,1,0,1,1,1,49.25,90.35,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,59,1,1,1,1,1,0,1,1,1,109.15,6557.75,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0,33,1,0,1,1,0,1,0,1,1,93.55,3055.5,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,66,1,0,0,1,1,1,1,1,1,79.5,5196.1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,72,1,1,1,1,1,1,1,1,0,115.05,8405.0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,1,0,0,0,0,0,1,1
1,0,0,0,19,1,1,1,1,0,0,0,1,1,95.15,1789.25,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,51,1,1,1,0,0,1,1,0,1,95.15,5000.05,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,63,1,1,0,1,0,1,1,1,0,105.4,6713.2,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,27,1,0,0,0,0,0,0,0,0,20.1,562.6,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,22,1,1,1,0,0,0,1,1,1,101.35,2317.1,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,4,1,0,0,0,0,0,0,0,0,20.05,91.45,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.7,828.85,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,29,1,0,0,0,0,0,0,0,0,20.35,617.35,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,70.05,266.9,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,30,1,0,0,0,0,0,0,0,0,19.7,625.05,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,4,1,1,0,0,0,0,0,0,1,74.65,301.4,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,71,1,0,1,1,1,1,1,1,0,85.45,6029.9,1,0,0,0,0,1,1,0,0,0,0
0,0,1,0,46,0,0,1,0,1,1,0,0,0,40.4,1842.7,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,4,1,1,0,0,0,0,0,0,0,50.4,206.6,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,7,1,1,1,0,0,0,0,0,1,79.65,604.7,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,69,1,1,0,1,0,1,1,1,1,105.2,7386.05,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,72,1,1,1,1,1,0,1,0,0,100.65,7334.05,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,19,1,1,0,0,1,0,0,0,1,79.85,1471.75,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,28,1,0,0,0,1,1,0,1,0,91.0,2626.15,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,5,1,1,0,1,0,0,0,0,1,78.75,412.1,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,72,1,1,1,1,1,1,1,1,1,116.75,8277.05,0,1,0,0,0,1,0,1,0,0,0
0,1,1,1,8,1,0,0,0,0,0,1,0,1,80.45,583.45,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,7,1,0,1,0,0,0,0,1,1,59.1,369.25,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,22,1,0,1,0,0,0,0,0,1,49.8,1049.05,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,72,1,0,0,0,0,0,0,0,0,19.3,1414.8,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.65,169.75,0,0,1,1,0,0,0,1,0,0,0
0,0,1,0,52,1,1,1,1,1,1,0,1,1,81.4,4354.45,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,68,0,0,1,0,1,1,0,0,0,38.9,2719.2,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,71,1,1,1,1,1,1,1,1,0,87.95,6365.35,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.85,51.6,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0,34,1,1,0,1,0,1,1,0,1,96.35,3190.25,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,35,0,0,0,0,0,0,0,0,0,24.15,812.5,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,61,1,0,0,0,0,0,0,0,0,19.1,1143.8,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.0,44.0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.1,50.1,1,0,0,1,0,0,0,0,0,1,1
1,0,1,1,53,1,0,0,0,1,0,0,1,0,60.6,3297.0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.65,1887.0,0,0,1,0,0,1,1,0,0,0,0
0,0,1,0,2,1,0,0,0,1,0,0,0,0,76.4,151.8,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,3,1,0,0,0,1,1,1,1,1,98.7,293.65,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,13,1,1,1,0,0,0,1,1,1,100.8,1308.1,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,41,0,0,0,1,1,0,1,1,1,53.95,2215.4,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,24,1,0,0,0,0,0,0,0,0,20.4,482.8,0,0,1,0,1,0,0,1,0,0,0
1,0,1,1,28,1,0,0,0,0,0,1,1,1,90.1,2598.95,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0,8,0,0,1,0,0,0,0,0,0,29.35,216.45,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.45,20.45,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,54,1,1,0,0,1,1,0,1,1,95.1,5064.85,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,41,1,1,0,0,0,0,0,0,1,25.25,996.45,0,0,1,1,0,0,1,0,0,0,0
1,0,1,0,19,1,0,0,0,0,0,0,0,0,44.9,839.65,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,72,1,1,1,1,1,1,1,1,0,92.65,6733.0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,62,0,0,1,1,1,1,0,0,1,43.7,2618.3,1,0,0,0,0,1,1,0,0,0,0
1,1,1,1,56,1,0,1,0,0,1,1,1,1,72.6,4084.35,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,15,1,1,0,0,0,0,0,0,0,51.55,765.5,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,10,1,0,0,0,0,0,0,1,1,79.25,793.55,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,32,1,0,0,0,0,0,0,0,0,18.95,613.95,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,21,1,0,0,0,0,0,0,0,0,20.5,402.85,0,0,1,1,0,0,0,1,0,0,0
0,0,1,1,62,1,0,0,0,0,0,0,0,0,19.95,1244.8,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,2,0,0,0,0,0,0,0,0,0,24.5,46.4,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1,27,1,0,0,0,0,0,0,0,0,20.6,581.85,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,5,1,1,0,0,0,0,1,1,1,94.85,462.8,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,25,0,0,1,1,1,0,1,1,0,61.05,1540.2,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,2,1,1,0,0,0,0,0,1,1,85.7,169.8,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,49,1,1,0,1,0,1,1,1,1,106.65,5168.1,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,63,1,1,1,1,1,0,1,1,0,108.25,6780.1,0,1,0,1,0,0,0,1,0,0,0
1,0,0,1,4,1,0,0,0,0,0,0,0,0,20.4,94.5,0,0,1,1,0,0,0,1,0,0,0
1,0,1,0,1,1,0,0,0,0,0,1,0,1,55.3,55.3,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.25,208.0,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,52,1,1,0,0,0,0,0,0,1,72.95,3829.75,0,1,0,1,0,0,1,0,0,0,0
1,1,1,0,60,1,1,0,1,0,0,0,1,0,89.45,5294.6,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,64,1,1,0,0,1,1,1,1,1,104.65,6889.8,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,43,1,0,1,0,1,0,1,1,0,75.2,3254.35,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,61,1,1,0,0,0,1,1,1,0,101.15,6383.9,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0,5,1,0,0,0,0,0,1,1,1,89.5,477.7,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,66,1,1,1,1,1,1,0,0,0,68.75,4447.55,1,0,0,0,0,1,1,0,0,0,0
0,0,1,0,67,1,0,1,1,1,1,1,1,1,111.05,7321.05,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,42,1,0,0,0,1,1,1,1,1,99.0,4135.0,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0,1,1,1,0,0,0,0,1,0,1,86.05,86.05,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,31,1,0,0,0,0,0,0,0,0,21.0,697.7,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,7,1,0,0,0,0,0,0,0,1,19.4,168.65,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,4,0,0,0,0,0,0,1,1,1,44.55,174.3,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,34,1,1,0,0,1,0,1,1,0,77.2,2753.8,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,1,19.45,69.25,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,19,0,0,0,0,0,0,0,0,1,24.85,434.8,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,31,0,0,1,0,0,1,0,0,0,35.4,1077.5,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,1,1,0,95.65,95.65,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,3,0,0,1,0,1,1,0,0,0,41.35,107.25,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.95,20.95,0,0,1,1,0,0,0,0,0,1,1
1,0,1,1,69,1,1,1,0,1,0,0,0,0,84.45,5848.6,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.25,109.8,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,26,1,0,0,0,0,0,0,0,1,20.65,595.5,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,10,0,0,0,0,0,0,0,1,1,34.7,329.8,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,25,1,0,0,0,1,1,1,1,0,99.3,2513.5,0,1,0,0,0,1,1,0,0,0,0
0,0,1,1,64,1,0,1,1,0,0,0,0,0,81.05,5135.35,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,30,1,1,1,1,1,1,0,0,0,67.6,2000.2,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,931.75,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,64,1,1,1,1,1,1,1,1,1,115.0,7396.15,0,1,0,0,1,0,0,0,1,0,0
1,0,0,1,46,1,1,0,0,1,1,0,0,1,84.8,3958.85,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,260.9,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,15,1,0,0,0,0,0,0,0,0,19.75,297.3,0,0,1,1,0,0,1,0,0,0,1
0,0,1,1,17,1,1,0,0,0,0,1,1,1,92.55,1515.1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,13,1,0,1,0,1,0,0,1,1,63.15,816.8,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,67,1,1,1,1,0,1,1,0,0,74.0,4868.4,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,24,0,0,0,0,1,0,0,0,0,29.1,688.0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,6,1,0,0,0,0,1,0,0,0,50.05,288.35,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,53,1,1,1,0,0,1,0,0,1,60.05,3229.65,1,0,0,0,1,0,0,0,1,0,1
0,1,1,0,16,1,0,0,1,0,0,0,0,1,74.3,1178.25,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,13,1,0,0,1,0,0,0,0,1,74.65,966.25,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,9,1,1,0,0,0,0,1,0,1,85.35,758.6,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,25,1,0,1,1,1,1,1,0,0,74.3,1863.8,1,0,0,0,1,0,0,0,0,1,1
0,1,0,0,7,0,0,0,1,0,1,0,1,1,44.4,265.8,1,0,0,1,0,0,0,0,1,0,0
0,0,1,1,38,1,1,1,0,1,1,1,1,1,85.4,3297.0,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,43,1,1,1,1,0,0,0,1,1,94.1,4107.3,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1,4,1,0,0,0,1,1,1,1,1,98.1,396.3,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,25,1,1,0,1,1,1,1,1,0,108.9,2809.05,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,27,1,0,1,1,0,0,0,0,0,56.2,1567.55,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,26.1,1851.45,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1,71,1,1,1,1,0,0,0,0,1,85.45,6028.95,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,24,1,1,0,0,1,0,1,0,1,88.95,2072.75,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,50,1,1,1,1,0,1,1,1,1,109.65,5551.15,0,1,0,0,0,1,0,0,1,0,1
0,0,0,0,57,1,0,1,0,1,0,1,1,1,74.35,4317.35,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,15,1,0,0,1,0,0,0,0,0,48.85,736.8,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,4,1,1,1,0,0,0,0,0,1,80.1,336.15,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,28,1,0,1,1,0,0,0,0,0,56.05,1522.65,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,9,1,1,0,0,0,0,0,0,1,74.55,622.9,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,55,1,1,1,0,0,0,1,0,1,89.8,4959.6,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,3,1,1,0,0,1,0,1,1,1,100.95,329.95,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,10,1,0,0,0,1,0,1,1,1,94.9,1048.85,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,55,1,0,0,0,0,0,0,0,0,19.1,1001.5,0,0,1,0,1,0,1,0,0,0,0
1,0,1,1,20,1,0,0,0,0,0,0,0,0,20.35,442.6,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,62,1,1,0,1,0,1,1,1,1,106.05,6703.5,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0,32,1,1,0,0,1,1,1,1,1,104.9,3351.55,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,43,1,0,0,0,0,0,0,0,1,19.65,779.25,0,0,1,0,0,1,1,0,0,0,0
0,0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,1,0,0,0,1,0,1,0,0,0,1
1,0,1,0,60,1,0,1,1,0,1,0,0,0,59.85,3483.45,1,0,0,0,0,1,1,0,0,0,0
0,0,1,0,58,1,1,1,1,1,0,1,1,1,86.1,4890.5,1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,7,1,0,0,0,0,0,0,0,0,19.45,136.75,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,2,1,0,1,0,0,0,1,1,0,97.1,184.15,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,1,65,1,1,0,0,1,1,1,1,1,103.9,6767.1,0,1,0,0,1,0,1,0,0,0,0
1,0,1,1,39,1,0,0,0,0,0,0,0,0,19.75,757.95,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,66,1,1,0,1,0,1,1,1,1,104.05,6890.0,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0,68,1,1,0,0,0,0,0,0,0,24.55,1657.4,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,62,0,0,1,1,0,1,1,0,0,48.7,3008.55,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,3,1,0,0,0,1,1,1,0,1,88.35,262.05,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,72,1,1,1,1,1,0,1,1,1,109.55,8165.1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0,0,1,0,0,1,0,1,0,0,0
0,0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,4,1,0,1,1,0,0,0,0,0,55.2,220.65,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,53,1,1,0,0,0,0,0,0,0,24.05,1301.9,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,41,1,1,1,1,1,1,0,1,0,79.9,3326.2,1,0,0,1,0,0,0,1,0,0,1
0,0,1,0,39,1,0,0,0,0,0,0,0,1,20.45,790.0,0,0,1,0,0,1,1,0,0,0,0
0,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,15,1,1,0,0,0,0,0,0,1,26.35,378.6,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,13,1,0,0,0,0,0,0,0,0,43.8,592.65,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,1,0,0,1,0,0,0,0,1,50.15,50.15,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,560.85,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,60,1,0,1,1,1,0,0,0,0,61.4,3638.25,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,12,1,1,0,1,1,0,1,0,1,98.1,1060.2,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,40,1,1,0,1,0,1,1,0,0,70.75,2921.75,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.25,854.9,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0,66,1,1,1,1,0,1,0,0,1,63.85,4174.35,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,49,1,1,0,1,0,0,1,1,0,98.7,4920.55,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,0,0,1,1,0,0,0,0,0,1,1
1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.0,810.3,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,41,1,0,0,0,0,0,0,0,0,19.3,772.4,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,23,1,0,1,1,0,1,0,0,0,84.4,1936.85,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,25.1,79.8,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,4,0,0,1,0,1,1,0,1,0,48.25,202.25,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,52,1,0,0,0,0,0,0,0,0,19.85,1070.5,0,0,1,0,0,1,0,0,0,1,0
1,1,1,0,4,1,1,1,0,0,0,1,1,1,99.6,347.65,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,11,1,0,0,1,1,1,0,1,1,94.2,999.9,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,2,1,0,1,0,0,0,0,1,1,62.15,113.1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,26,1,1,0,1,0,0,0,0,0,79.3,2015.8,0,1,0,1,0,0,1,0,0,0,0
0,0,1,1,24,1,0,1,0,1,0,0,0,1,56.25,1454.25,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.3,246.7,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,60,1,1,0,0,0,1,1,1,1,99.0,6017.9,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,64,1,1,1,1,1,1,1,1,1,90.6,5817.45,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,66,1,0,1,1,1,1,1,1,1,85.9,5595.3,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,60,1,1,0,0,1,0,0,0,1,79.2,4765.0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,17,1,1,1,0,1,0,1,0,1,70.35,1201.65,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,42,1,0,0,0,0,0,0,0,0,19.35,867.3,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,50.15,50.15,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,47,1,0,0,1,0,1,0,1,0,63.8,3007.25,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,10,1,0,0,0,0,0,0,0,1,20.55,252.75,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,70,1,1,1,1,1,1,1,1,1,88.55,6306.5,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,67,1,1,0,0,1,0,1,1,1,101.4,6841.05,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,7,1,0,0,0,0,0,0,0,1,69.35,451.1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.6,44.6,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,4,1,0,0,1,0,1,1,0,1,63.75,226.2,1,0,0,1,0,0,1,0,0,0,0
1,0,1,1,66,1,1,1,1,1,0,1,1,0,109.25,7082.5,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,12,1,0,0,1,0,0,0,1,1,84.6,1017.35,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,24,1,0,0,0,0,0,0,0,0,20.45,527.35,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,26,1,0,0,1,0,0,1,0,1,85.75,2146.5,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,6,1,0,0,0,0,0,1,1,1,91.1,455.3,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,57,1,1,0,0,1,1,1,1,0,107.95,5969.85,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,14,1,1,0,0,0,0,1,0,1,86.1,1235.55,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,42,1,1,0,0,0,0,0,0,0,22.95,1014.25,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,25,1,1,0,0,0,0,1,1,1,94.7,2362.1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1225.65,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0,22,1,1,0,0,0,0,0,1,1,85.1,1873.7,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,19,1,0,0,0,0,0,0,0,1,19.7,386.5,0,0,1,0,1,0,0,1,0,0,0
1,0,1,1,61,1,1,0,1,0,0,1,1,1,99.15,6010.05,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,22,1,0,0,0,1,0,1,0,1,87.0,1850.65,0,1,0,1,0,0,1,0,0,0,0
